Time (s), X (m/s2), Y (m/s2), Z (m/s2)
34.225956,-0.937905,9.249089,-2.135513
34.2299232,-0.858944,9.20132,-2.153163
34.2338943,-0.777867,9.185431,-2.149601
34.2378654,-0.713884,9.139377,-2.110987
34.2418365,-0.644442,9.092192,-2.069902
34.2458076,-0.55103,9.049,-2.036585
34.2497749,-0.417635,9.032317,-2.037485
34.253746,-0.26567,9.007006,-2.018915
34.2577171,-0.112451,8.959044,-2.017134
34.2616882,0.02443,8.953568,-2.016876
34.2656593,0.124336,8.982517,-2.03443
34.2696304,0.20571,8.979214,-2.041009
34.2736015,0.267317,8.988091,-2.05616
34.2775726,0.321197,8.98316,-2.046535
34.2815399,0.403844,9.013739,-1.974105
34.2855148,0.47137,9.08365,-1.926547
34.2894821,0.524857,9.131304,-1.879659
34.2934532,0.557974,9.209,-1.840634
34.2974243,0.510683,9.257218,-1.816155
34.3013916,0.441567,9.279916,-1.783929
34.3053665,0.352063,9.295814,-1.77577
34.3093338,0.257405,9.293869,-1.764259
34.3133049,0.143489,9.30948,-1.717466
34.317276,-0.033768,9.298256,-1.690019
34.3212471,-0.211657,9.282846,-1.639923
34.3252182,-0.341557,9.267409,-1.576735
34.3291855,-0.495427,9.294396,-1.45533
34.3331566,-0.527376,9.079656,-1.548225
34.3371277,-0.475086,8.748031,-1.701367
34.3410988,-0.573852,8.648278,-1.660724
34.3450699,-0.718375,8.72856,-1.557352
34.3490372,-0.791561,8.778215,-1.461172
34.3530121,-0.809662,8.762271,-1.398769
34.3569832,-0.812381,8.6978,-1.351805
34.3609543,-0.829495,8.636719,-1.349114
34.3649216,-0.85201,8.59663,-1.304869
34.3688927,-0.852623,8.589266,-1.30394
34.3728638,-0.843152,8.559079,-1.319205
34.3768349,-0.844943,8.507499,-1.339106
34.380806,-0.867429,8.512172,-1.349803
34.3847771,-0.871959,8.528348,-1.318209
34.3887444,-0.793199,8.555315,-1.291701
34.3927155,-0.690095,8.643279,-1.211983
34.3966866,-0.648714,8.721894,-1.148039
34.4006577,-0.59766,8.806305,-1.144984
34.4046249,-0.528937,8.873831,-1.16997
34.4085999,-0.466994,8.949698,-1.187352
34.4125671,-0.415796,9.031485,-1.153976
34.4165421,-0.401833,9.114103,-1.111341
34.4205093,-0.402034,9.200974,-1.063715
34.4244804,-0.423094,9.243859,-0.991152
34.4284515,-0.508663,9.265062,-0.95046
34.4324226,-0.564706,9.285347,-0.915725
34.4363937,-0.672914,9.275023,-0.903821
34.4403648,-0.744807,9.284159,-0.933997
34.4443321,-0.73978,9.264689,-0.984764
34.448307,-0.668461,9.248513,-1.023349
34.4522743,-0.601625,9.249653,-1.026413
34.4562416,-0.561201,9.239387,-1.036258
34.4602165,-0.483763,9.217169,-1.001255
34.4641838,-0.43382,9.222618,-0.956244
34.4681549,-0.482202,9.290508,-0.912765
34.472126,-0.463144,9.361722,-1.029449
34.4760971,-0.326694,9.509549,-1.082821
34.4800682,-0.139515,9.715862,-1.001217
34.4840393,0.006474,9.897899,-0.884533
34.4880066,0.068321,9.995246,-0.8115
34.4919815,0.134516,10.148781,-0.859097
34.4959488,0.16587,10.288939,-0.980071
34.4999199,0.169136,10.415295,-1.02921
34.503891,0.169165,10.543816,-1.03305
34.5078621,0.111599,10.573494,-1.011943
34.5118294,0.027964,10.557157,-1.012182
34.5158043,-0.032283,10.529709,-1.015304
34.5197716,-0.076883,10.509012,-1.088232
34.5237465,-0.061713,10.490099,-1.145721
34.5277138,-0.010611,10.467737,-1.205098
34.5316849,0.057767,10.449216,-1.25257
34.535656,0.142014,10.417612,-1.256688
34.5396271,0.233799,10.401887,-1.232056
34.5435944,0.295215,10.409194,-1.189401
34.5475693,0.365087,10.469796,-1.120946
34.5515366,0.415586,10.508487,-1.019738
34.5555115,0.44558,10.552128,-0.914106
34.5594788,0.535612,10.558161,-0.868243
34.563446,0.578362,10.592964,-0.748504
34.567421,0.524637,10.64825,-0.626132
34.5713882,0.383283,10.691049,-0.538351
34.5753632,0.236116,10.732823,-0.477011
34.5793304,0.084554,10.776111,-0.42001
34.5833015,-0.13826,10.799411,-0.320823
34.5872726,-0.350195,10.860367,-0.212998
34.5912437,-0.553108,10.880344,-0.15207
34.595211,-0.669179,10.89538,-0.086613
34.5991821,-0.793237,10.869379,0.016156
34.6031532,-0.868195,10.885228,0.124384
34.6071243,-0.923989,10.897449,0.276415
34.6110954,-0.963302,10.9293,0.429414
34.6150665,-1.011914,10.944556,0.553578
34.6190338,-1.031451,10.952697,0.682242
34.6230087,-1.026509,10.969304,0.787147
34.626976,-0.975551,10.958894,0.867017
34.6309471,-0.906454,10.942364,0.909404
34.6349182,-0.763214,10.907265,0.983279
34.6388893,-0.576323,10.853587,1.117039
34.6428604,-0.337458,10.798022,1.198087
34.6468315,-0.080656,10.735686,1.099235
34.6507988,0.041611,10.673055,0.954492
34.6547737,0.141698,10.615642,0.792328
34.658741,0.142436,10.582668,0.678229
34.6627121,0.11066,10.616158,0.502438
34.6666832,0.058668,10.615851,0.346882
34.6706543,0.000862,10.650415,0.15774
34.6746254,-0.070639,10.731071,0.025168
34.6785965,-0.121482,10.828735,-0.07763
34.6825638,-0.263918,10.941099,-0.127352
34.6865349,-0.439116,11.056223,-0.159291
34.690506,-0.783345,11.191341,-0.095366
34.6944771,-1.044063,11.41926,-0.091449
34.6984482,-1.302522,11.629815,-0.108065
34.7024155,-1.52413,11.751508,-0.120342
34.7063904,-1.67505,11.780449,-0.091794
34.7103577,-1.808139,11.719589,-0.053822
34.7143288,-1.773232,11.560739,-0.134822
34.7182961,-1.548752,11.367182,-0.301459
34.722271,-1.302197,11.219152,-0.538465
34.7262383,-1.032887,11.03864,-0.876872
34.7302094,-0.861032,10.880143,-1.321168
34.7341805,-0.780088,10.707914,-1.881249
34.7381516,-0.734168,10.537045,-2.494998
34.7421227,-0.695276,10.355287,-2.941143
34.7460938,-0.713185,10.111863,-3.332499
34.7500648,-0.86536,9.84397,-3.59431
34.7540359,-1.106121,9.59032,-3.88872
34.7580032,-1.326187,9.408733,-4.13333
34.7619781,-1.631208,9.244348,-4.360138
34.7659454,-1.911014,9.126716,-4.514593
34.7699165,-2.234729,9.035248,-4.590614
34.7738876,-2.549451,8.914178,-4.594482
34.7778587,-2.856321,8.818429,-4.554902
34.781826,-3.156573,8.685091,-4.453876
34.7858009,-3.352715,8.554062,-4.39404
34.7897682,-3.472004,8.409145,-4.29177
34.7937431,-3.51441,8.277091,-4.14578
34.7977104,-3.492709,8.178469,-3.988309
34.8016777,-3.342631,8.144356,-3.83689
34.8056526,-3.138147,8.120127,-3.746907
34.8096199,-2.832139,8.151797,-3.642548
34.8135948,-2.546032,8.189204,-3.584963
34.8175621,-2.173255,8.235527,-3.503282
34.8215332,-1.785557,8.269956,-3.518576
34.8255005,-1.415979,8.375913,-3.529571
34.8294754,-1.111838,8.444349,-3.576257
34.8334427,-0.770033,8.582141,-3.615484
34.8374138,-0.533993,8.869358,-3.572005
34.8413849,-0.343137,9.170128,-3.512102
34.845356,-0.148852,9.451838,-3.445218
34.8493271,-0.019403,9.691107,-3.399173
34.8532982,0.068369,9.963843,-3.311325
34.8572655,0.116416,10.228776,-3.190647
34.8612404,0.098928,10.519251,-3.051965
34.8652077,-0.047597,10.724808,-2.996554
34.8691826,-0.212002,10.83541,-2.934956
34.8731499,-0.45056,10.949221,-2.872036
34.877121,-0.694328,11.05197,-2.870389
34.8810921,-0.936353,11.104451,-2.849454
34.8850632,-1.126271,11.125128,-2.866693
34.8890305,-1.376791,11.072427,-2.866319
34.8930054,-1.547248,10.98567,-2.851561
34.8969727,-1.613357,10.829433,-2.85204
34.9009476,-1.622637,10.616158,-2.878118
34.9049149,-1.592451,10.425858,-2.907911
34.9088821,-1.518929,10.207363,-2.93554
34.9128571,-1.435381,10.043523,-2.920974
34.9168243,-1.299917,9.881742,-2.875704
34.9207954,-1.164827,9.744439,-2.870677
34.9247627,-0.994073,9.638213,-2.84436
34.9287376,-0.839637,9.568044,-2.820963
34.9327049,-0.665521,9.53712,-2.817363
34.9366798,-0.509505,9.465466,-2.773501
34.9406471,-0.393032,9.394704,-2.729352
34.9446182,-0.265546,9.250218,-2.687348
34.9485893,-0.16451,9.163941,-2.621603
34.9525604,-0.149561,9.047918,-2.550447
34.9565277,-0.081374,8.953404,-2.460473
34.9605026,0.002863,8.876378,-2.376714
34.9644699,0.123732,8.84986,-2.280439
34.9684448,0.273657,8.924799,-2.185657
34.9724121,0.359542,8.907254,-2.151056
34.9763832,0.413325,8.857043,-2.163621
34.9803543,0.439135,8.79306,-2.163879
34.9843254,0.558002,8.866362,-2.161198
34.9882965,0.692451,9.0076,-2.135379
34.9922676,0.817649,9.090631,-2.138692
34.9962349,0.921672,9.075586,-2.156879
35.0002098,0.96856,9.067896,-2.139123
35.0041771,0.880166,9.0472,-2.096191
35.0081558,0.754729,9.022099,-1.967316
35.0121193,0.589261,9.048224,-1.814297
35.0160904,0.370412,9.04516,-1.650946
35.0200615,0.172277,9.006364,-1.557409
35.0240326,0.002049,8.96594,-1.524982
35.0279999,-0.177793,8.901383,-1.541502
35.0319748,-0.351114,8.885438,-1.539539
35.0359421,-0.472213,8.930353,-1.535105
35.0399132,-0.558117,8.986167,-1.55285
35.0438843,-0.608807,9.033429,-1.540391
35.0478516,-0.640411,9.046912,-1.527625
35.0518227,-0.709852,9.026983,-1.509381
35.0557938,-0.81717,8.949852,-1.480766
35.0597649,-0.895288,8.92928,-1.412014
35.0637321,-0.970016,8.940744,-1.322844
35.0677071,-1.011895,8.953482,-1.281013
35.0716743,-1.041372,8.987536,-1.253595
35.0756493,-1.002357,9.018431,-1.212443
35.0796165,-0.934878,9.046366,-1.195894
35.0835876,-0.813617,9.084645,-1.135532
35.0875587,-0.66193,9.18229,-1.05432
35.0915298,-0.549718,9.207286,-0.938642
35.0954971,-0.460108,9.158195,-0.814268
35.099472,-0.368161,9.096664,-0.681553
35.1034393,-0.256505,9.033936,-0.574924
35.1074104,-0.15955,8.937124,-0.495332
35.1113815,-0.121501,8.839134,-0.460625
35.1153526,-0.079497,8.741729,-0.478036
35.1193237,-0.069403,8.679767,-0.518412
35.1232948,-0.08576,8.591756,-0.603712
35.1272621,-0.150691,8.485463,-0.7391
35.131237,-0.207213,8.389264,-0.899617
35.1352043,-0.272192,8.31988,-1.031259
35.1391792,-0.30617,8.282166,-1.088021
35.1431465,-0.361017,8.257342,-1.111599
35.1471138,-0.414044,8.285231,-1.151965
35.1510849,-0.445772,8.333364,-1.150768
35.155056,-0.495581,8.361423,-1.13852
35.1590271,-0.533045,8.398131,-1.124116
35.1629982,-0.587556,8.43278,-1.081164
35.1669693,-0.623613,8.511272,-1.0265
35.1709366,-0.614754,8.567019,-1.053755
35.1749115,-0.633391,8.60187,-1.011684
35.1788788,-0.700678,8.722231,-0.995365
35.1828499,-0.760341,8.84849,-1.045375
35.186821,-0.764277,9.057015,-1.093662
35.1907921,-0.713156,9.257506,-1.163726
35.1947632,-0.627616,9.484591,-1.210192
35.1987343,-0.524167,9.684632,-1.256353
35.2027016,-0.370182,9.86482,-1.2761
35.2066765,-0.088471,10.138773,-1.29601
35.2106438,-0.040194,10.187433,-1.287075
35.2146187,0.145539,10.341802,-1.251823
35.218586,0.326196,10.461033,-1.206524
35.2225571,0.51914,10.55478,-1.138749
35.2265282,0.721584,10.647427,-1.020543
35.2304993,0.834092,10.686251,-0.891917
35.2344666,1.012067,10.74264,-0.649394
35.2384415,1.140828,10.761947,-0.390925
35.2424088,1.19825,10.769904,-0.177966
35.2463799,1.232344,10.734182,-0.041994
35.250351,1.19643,10.698634,0.071596
35.2543221,1.171588,10.648298,0.177707
35.2582893,1.130782,10.585158,0.267021
35.2622604,1.029784,10.503372,0.32384
35.2662315,0.946342,10.431719,0.315632
35.2701988,0.899339,10.344656,0.351909
35.2741737,0.830664,10.259021,0.390427
35.278141,0.798246,10.191245,0.354007
35.2821159,0.782511,10.163664,0.237007
35.2860832,0.851637,10.194607,0.107605
35.2900543,0.825885,10.282331,-0.154627
35.2940254,0.757794,10.332714,-0.775884
35.2979965,0.722005,10.428031,-1.460271
35.3019638,0.711068,10.604092,-2.044955
35.3059387,0.773126,10.927011,-2.63615
35.309906,0.915658,11.397022,-3.139076
35.3138809,1.162299,12.008857,-3.519783
35.3178482,1.468163,12.587333,-3.76358
35.3218193,1.884783,13.299149,-3.975275
35.3257904,2.319943,13.914171,-3.959751
35.3297615,2.73098,14.347244,-3.723453
35.3337326,3.09417,14.538733,-3.286406
35.3377037,3.312618,14.499717,-2.923923
35.341671,3.392038,14.189858,-2.584972
35.3456459,3.196594,13.573936,-2.408174
35.3496132,2.679945,12.621111,-2.285179
35.3535843,2.05229,11.677882,-2.169482
35.3575554,1.238473,10.593816,-2.109234
35.3615265,0.48089,9.708929,-2.282938
35.3654976,-0.162241,9.075566,-2.701914
35.3694687,-0.656212,8.650538,-3.270547
35.373436,-1.009367,8.44411,-3.733039
35.3774033,-1.34964,8.30107,-4.141442
35.3813782,-1.636887,8.225616,-4.395045
35.3853455,-1.834294,8.245191,-4.455275
35.3893204,-1.920025,8.304997,-4.361364
35.3932877,-1.91856,8.384887,-4.198433
35.3972588,-1.899186,8.509414,-3.954685
35.4012299,-1.839389,8.621377,-3.735089
35.405201,-1.769918,8.706199,-3.530605
35.4091682,-1.692136,8.790561,-3.388811
35.4131432,-1.593715,8.888369,-3.301049
35.4171104,-1.438609,9.021524,-3.221236
35.4210815,-1.252541,9.136992,-3.153145
35.4250526,-1.067824,9.240526,-3.120631
35.4290237,-0.911999,9.33777,-3.082075
35.4329948,-0.702938,9.449205,-3.113774
35.4369888,-0.492985,9.597857,-3.210318
35.4409332,-0.32022,9.792544,-3.334022
35.4449081,-0.1919,9.958012,-3.43544
35.4488754,-0.135464,10.118509,-3.535767
35.4528503,-0.161791,10.316615,-3.556204
35.4568176,-0.256572,10.573781,-3.540708
35.4607887,-0.316169,10.824205,-3.492767
35.4647598,-0.360337,10.948176,-3.430249
35.4687309,-0.422864,11.043687,-3.308509
35.472702,-0.466525,11.039146,-3.163411
35.4766731,-0.46617,10.975355,-3.013658
35.4806404,-0.40304,10.835572,-2.863475
35.4846077,-0.322441,10.569012,-2.703092
35.4885826,-0.185733,10.320034,-2.599461
35.4925499,-0.05794,10.0694,-2.553349
35.496521,0.036373,9.834375,-2.565521
35.5004921,0.110756,9.642274,-2.624706
35.5044632,0.188893,9.474249,-2.711098
35.5084343,0.230341,9.345019,-2.789427
35.5124054,0.261274,9.242002,-2.792597
35.5163727,0.24191,9.139559,-2.774947
35.5203476,0.213917,8.969427,-2.754749
35.5243149,0.165794,8.743634,-2.757661
35.5282898,0.183013,8.485587,-2.803581
35.5322571,0.246497,8.432311,-2.741505
35.5362282,0.312003,8.481948,-2.677905
35.5401993,0.377451,8.634621,-2.636361
35.5441704,0.39376,8.809111,-2.566038
35.5481377,0.362224,8.990687,-2.443723
35.5521126,0.306467,9.108893,-2.345187
35.5560799,0.216532,9.167954,-2.215364
35.560051,0.150327,9.178421,-2.121684
35.5640221,0.075494,9.207563,-1.975973
35.5679932,-0.023042,9.162476,-1.887847
35.5719643,-0.153258,9.057486,-1.840988
35.5759354,-0.304571,8.968527,-1.792634
35.5799026,-0.396461,8.89828,-1.713904
35.5838737,-0.460788,8.855673,-1.596166
35.5878448,-0.547803,8.844373,-1.492785
35.5918159,-0.593647,8.826608,-1.42885
35.595787,-0.64653,8.767605,-1.369187
35.5997581,-0.70175,8.709982,-1.386147
35.6037254,-0.733823,8.595107,-1.410673
35.6077003,-0.72688,8.549071,-1.388331
35.6116676,-0.711049,8.707827,-1.197963
35.6156387,-0.696761,8.668763,-1.187716
35.6196098,-0.633937,8.508887,-1.370786
35.6235771,-0.541846,8.369334,-1.460051
35.627552,-0.427873,8.245334,-1.493177
35.6315193,-0.282497,8.162561,-1.412617
35.6354904,-0.181519,8.102428,-1.304304
35.6394615,-0.132141,8.088303,-1.151113
35.6434326,-0.014691,8.0741,-1.054397
35.6473999,0.096764,8.064936,-1.037522
35.6513748,0.181002,8.024473,-1.129939
35.6553421,0.270095,7.968976,-1.223236
35.659317,0.34918,7.906554,-1.307464
35.6632843,0.439164,7.883522,-1.340494
35.6672554,0.548349,7.864541,-1.335457
35.6712265,0.656155,7.892304,-1.336194
35.6751976,0.728824,7.956382,-1.316265
35.6791687,0.792864,8.02974,-1.27971
35.6831398,0.881899,8.139567,-1.248959
35.6871071,0.980885,8.256137,-1.17109
35.691082,1.061464,8.390404,-1.109205
35.6950493,1.076701,8.496284,-1.069231
35.6990204,1.063581,8.542406,-1.067153
35.7029877,1.053439,8.569863,-1.069997
35.7069626,1.109147,8.657079,-1.037513
35.7109299,1.141881,8.751976,-0.99322
35.7149048,1.171301,8.823572,-0.91109
35.7188721,1.169376,8.894899,-0.87125
35.7228394,1.217576,8.933638,-0.82893
35.7268143,1.215057,8.95057,-0.799759
35.7307816,1.18445,8.92048,-0.866605
35.7347527,1.188491,8.819865,-1.06383
35.7387238,1.29442,8.734967,-1.337708
35.7426949,1.440744,8.750166,-1.471323
35.746666,1.535296,8.830217,-1.466085
35.7506371,1.608712,8.927403,-1.472616
35.7546043,1.636944,9.016171,-1.523909
35.7585793,1.658751,9.128402,-1.568308
35.7625465,1.663606,9.274352,-1.550054
35.7665215,1.640497,9.461636,-1.488916
35.7704887,1.638793,9.636097,-1.418699
35.7744598,1.580087,9.827557,-1.391922
35.7784309,1.415404,10.018517,-1.379501
35.782402,1.182353,10.300468,-1.326828
35.7863731,0.889321,10.620871,-1.320546
35.7903442,0.647699,10.922702,-1.295254
35.7943115,0.392055,11.236927,-1.338282
35.7982941,0.145031,11.487247,-1.375028
35.802269,-0.107232,11.669396,-1.34376
35.8062248,-0.332181,11.799268,-1.256353
35.8101921,-0.586397,11.875786,-1.194783
35.814167,-0.809767,11.880546,-1.071013
35.8181343,-0.939753,11.837258,-0.939188
35.8221092,-1.047387,11.757484,-0.828116
35.8260765,-1.100796,11.651181,-0.693006
35.8300476,-1.098172,11.521214,-0.548263
35.8340187,-1.058639,11.38645,-0.383532
35.837986,-0.924717,11.269029,-0.273322
35.8419571,-0.809805,11.177973,-0.205269
35.8459282,-0.674887,11.112151,-0.103966
35.8498993,-0.47568,11.064266,-0.036038
35.8538704,-0.236145,11.031332,0.075839
35.8578415,-0.076595,11.062083,0.205355
35.8618088,0.054004,11.106645,0.358019
35.8657837,0.218006,11.18663,0.495906
35.869751,0.343357,11.279601,0.631753
35.8737221,0.446672,11.383155,0.77756
35.8776932,0.563777,11.492168,0.84297
35.8816643,0.69248,11.602589,0.905334
35.8856354,0.800372,11.65936,0.92466
35.8896065,0.810322,11.687429,0.845373
35.8935738,0.758397,11.655242,0.689904
35.8975487,0.691024,11.59576,0.484912
35.901516,0.505809,11.473034,0.13215
35.9054909,0.328666,11.328625,-0.375928
35.9094582,0.19689,11.247261,-0.982188
35.9134293,0.071184,11.212055,-1.517158
35.9173965,-0.092148,11.222964,-2.095271
35.9213715,-0.327402,11.335338,-2.565579
35.9253387,-0.754068,11.529431,-2.964731
35.9293137,-1.429568,11.721667,-3.018188
35.9332809,-1.99257,11.944817,-2.789657
35.937252,-2.589932,12.2509,-2.402974
35.9412231,-3.215968,12.507195,-1.822869
35.9451942,-3.856494,12.635591,-1.110115
35.9491615,-4.319963,12.554446,-0.314905
35.9531364,-4.526851,12.298545,0.29305
35.9571037,-4.444558,11.881791,0.71828
35.9610786,-4.021339,11.452099,0.838047
35.9650459,-3.252743,11.09407,0.822552
35.9690132,-2.572685,10.818919,0.767169
35.9729881,-1.820474,10.502434,0.527807
35.9769554,-1.1333,10.227263,0.047788
35.9809265,-0.527883,9.935793,-0.630997
35.9848976,-0.109511,9.643682,-1.317462
35.9888687,0.056254,9.421145,-1.688314
35.9928398,0.078951,9.222322,-1.964845
35.9968109,-0.059213,9.072731,-2.159599
36.0007782,-0.284556,8.992248,-2.366362
36.0047531,-0.560511,8.970653,-2.611825
36.0087204,-0.911702,9.009161,-3.035407
36.0126915,-1.168955,9.084807,-3.523671
36.0166588,-1.310758,9.146454,-3.988031
36.0206337,-1.33743,9.151195,-4.34267
36.0246048,-1.295301,9.137528,-4.460685
36.0285759,-1.236557,9.124542,-4.375222
36.0325432,-1.242782,9.1031,-4.195331
36.0365143,-1.373381,9.085076,-4.002119
36.0404854,-1.542134,9.053309,-3.924183
36.0444565,-1.75924,8.963087,-3.962892
36.0484238,-1.888134,8.790752,-4.159073
36.0523987,-1.884256,8.61699,-4.268699
36.056366,-1.714469,8.501341,-4.252868
36.0603409,-1.464428,8.427302,-4.123524
36.0643082,-1.116139,8.343103,-3.888433
36.0682755,-0.854644,8.265866,-3.676756
36.0722504,-0.694864,8.204633,-3.531763
36.0762177,-0.583706,8.164113,-3.516124
36.0801926,-0.424837,8.158233,-3.567409
36.0841599,-0.2616,8.2144,-3.617169
36.088131,-0.059453,8.310973,-3.596962
36.0921021,0.187236,8.514021,-3.506845
36.0960732,0.408786,8.802886,-3.413327
36.1000443,0.619418,9.295411,-3.29854
36.1040154,0.79975,9.986024,-3.190456
36.1079826,0.950546,10.687161,-3.150903
36.1119576,1.075332,11.318051,-3.101822
36.1159248,1.037513,11.770758,-3.046152
36.1198959,0.833747,12.218827,-2.928473
36.123867,0.473927,12.422756,-2.87106
36.1278381,-0.009653,12.411474,-2.792013
36.1318092,-0.413948,12.327074,-2.709346
36.1357803,-0.795019,12.143898,-2.620099
36.1397476,-1.107682,11.793081,-2.541014
36.1437187,-1.384663,11.411159,-2.522119
36.1476898,-1.636255,11.052918,-2.509669
36.1516609,-1.789177,10.777978,-2.52594
36.1556282,-1.919882,10.461819,-2.585096
36.1596031,-1.97603,10.139224,-2.714182
36.1635704,-1.986086,9.829635,-2.861559
36.1675453,-1.937072,9.629039,-2.956715
36.1715126,-1.891036,9.447597,-3.026884
36.1754837,-1.859069,9.336888,-2.998431
36.1794548,-1.640459,9.323089,-3.016349
36.1834259,-1.43768,9.385261,-3.103546
36.187397,-1.366926,9.413236,-3.131712
36.1913643,-1.374693,9.417928,-3.110422
36.1953354,-1.399985,9.418321,-3.032036
36.1993065,-1.407657,9.478175,-2.939553
36.2032776,-1.40736,9.570343,-2.850661
36.2072449,-1.335917,9.701554,-2.717534
36.2112198,-1.264359,9.782488,-2.645631
36.2151871,-1.228877,9.807589,-2.572934
36.219162,-1.166082,9.868105,-2.47933
36.2231293,-1.14824,9.893569,-2.462427
36.2271004,-1.109856,9.853892,-2.477233
36.2310715,-1.117269,9.745225,-2.470548
36.2350426,-1.082112,9.645568,-2.475394
36.2390099,-1.051505,9.607318,-2.467809
36.242981,-0.944656,9.621022,-2.434673
36.2469521,-0.789656,9.693673,-2.389155
36.2509232,-0.581475,9.835361,-2.369781
36.2548943,-0.417003,9.894382,-2.351805
36.2588654,-0.297053,9.856133,-2.338656
36.2628326,-0.254628,9.723964,-2.326896
36.2668076,-0.196219,9.543575,-2.326197
36.2707748,-0.14007,9.413819,-2.341156
36.2747498,-0.062479,9.420514,-2.245752
36.278717,0.026269,9.546574,-2.146976
36.2826881,0.065352,9.701852,-2.009894
36.2866592,-0.064873,9.626655,-1.923578
36.2906303,-0.193844,9.455746,-1.886794
36.2945976,-0.282439,9.29251,-1.840624
36.2985725,-0.268696,9.19747,-1.80338
36.3025398,-0.261361,9.142796,-1.74815
36.3065147,-0.255241,9.134972,-1.679619
36.310482,-0.269558,9.092843,-1.594395
36.3144493,-0.31139,9.06575,-1.521822
36.3184242,-0.353346,8.99287,-1.492785
36.3223915,-0.381483,8.897324,-1.446519
36.3263626,-0.446662,8.806382,-1.413096
36.3303337,-0.456048,8.751248,-1.422357
36.3343048,-0.516161,8.726885,-1.379118
36.3382759,-0.556499,8.700165,-1.347083
36.342247,-0.568269,8.708708,-1.296029
36.3462143,-0.566123,8.721627,-1.232497
36.3501854,-0.581858,8.765115,-1.169816
36.3541565,-0.59787,8.793041,-1.115334
36.3581276,-0.584003,8.765489,-1.091248
36.3620949,-0.600964,8.706026,-1.079105
36.3660698,-0.636542,8.62989,-1.06633
36.3700371,-0.625557,8.637542,-1.095433
36.374012,-0.596836,8.633243,-1.122545
36.3779793,-0.557102,8.63238,-1.125955
36.3819504,-0.529176,8.666062,-1.123743
36.3859215,-0.514801,8.666196,-1.125304
36.3898926,-0.470164,8.677985,-1.090339
36.3938599,-0.428007,8.667728,-1.032686
36.3978348,-0.423132,8.638117,-0.968732
36.4018021,-0.455923,8.575178,-0.904855
36.405777,-0.43811,8.531344,-0.839302
36.4097443,-0.450148,8.572764,-0.746905
36.4137115,-0.518469,8.568867,-0.718079
36.4176865,-0.623239,8.491315,-0.700898
36.4216537,-0.686801,8.461244,-0.698551
36.4256287,-0.790987,8.41967,-0.723844
36.4295959,-0.858091,8.407144,-0.788229
36.433567,-0.861759,8.390556,-0.901302
36.4375381,-0.881497,8.381104,-1.028607
36.4415092,-0.923951,8.350488,-1.160307
36.4454765,-0.99301,8.327818,-1.290666
36.4494514,-1.05003,8.321364,-1.375258
36.4534187,-1.082045,8.313693,-1.401977
36.4573936,-1.121789,8.318721,-1.385764
36.4613609,-1.100164,8.377599,-1.401144
36.465332,-1.084842,8.425531,-1.432346
36.4692993,-1.064711,8.481239,-1.497104
36.4732742,-1.021031,8.581594,-1.570156
36.4772415,-0.983193,8.668878,-1.639386
36.4812164,-0.95295,8.766513,-1.703982
36.4851837,-0.945193,8.856315,-1.727953
36.4891548,-0.894177,8.976753,-1.721431
36.4931259,-0.868492,9.099499,-1.663223
36.497097,-0.761873,9.241628,-1.628383
36.5010643,-0.662945,9.339781,-1.560694
36.5050392,-0.555024,9.386841,-1.530307
36.5090065,-0.456909,9.417238,-1.498674
36.5129776,-0.368276,9.39117,-1.472865
36.5169487,-0.234392,9.375972,-1.455684
36.5209198,-0.051073,9.376546,-1.447803
36.5248909,0.146544,9.456885,-1.428438
36.528862,0.257674,9.588079,-1.37205
36.5328293,0.353375,9.739516,-1.21092
36.5368042,0.328408,9.859007,-1.034822
36.5407715,0.247101,9.942373,-0.916376
36.5447426,0.139074,9.990622,-0.867256
36.5487137,0.013925,10.015607,-0.802594
36.552681,-0.099589,9.986876,-0.716977
36.5566559,-0.189764,9.96823,-0.574493
36.5606232,-0.231471,10.033678,-0.434864
36.5645981,-0.279624,10.084003,-0.370508
36.5685654,-0.285638,10.175376,-0.264952
36.5725365,-0.168312,10.297606,-0.373428
36.5765038,-0.10478,10.403716,-0.928395
36.5804787,-0.075867,10.578924,-1.805037
36.584446,-0.041717,10.826303,-2.654202
36.5884209,0.043211,11.268473,-3.619123
36.5923882,0.240205,11.893744,-4.410493
36.5963593,0.554095,12.716841,-4.83103
36.6003304,0.932053,13.4729,-4.853143
36.6043015,1.543513,14.328253,-4.652078
36.6082687,2.290648,15.033729,-4.216074
36.6122437,3.208699,15.527154,-3.597671
36.6162109,4.029029,15.686025,-2.888997
36.620182,4.54046,15.568488,-2.303912
36.6241531,4.80341,15.186594,-1.745316
36.6281242,4.682972,14.592381,-1.229959
36.6320953,4.014339,13.680286,-0.758445
36.6360664,2.856417,12.569309,-0.446873
36.6400337,1.727043,11.571378,-0.34443
36.6440086,0.350521,10.615162,-0.434663
36.6479759,-0.77123,9.921236,-0.876958
36.6519432,-1.582232,9.538998,-1.559008
36.6559181,-2.009626,9.388575,-2.206621
36.6598854,-2.273342,9.419498,-2.879382
36.6638603,-2.415702,9.527266,-3.315615
36.6678276,-2.533716,9.671147,-3.55652
36.6717987,-2.642988,9.823678,-3.642558
36.675766,-2.645507,9.976418,-3.643573
36.6797409,-2.519696,10.179083,-3.607487
36.6837082,-2.310405,10.386573,-3.629169
36.6876831,-2.074997,10.481441,-3.726747
